ID,trad_male,UHCollege,UHDept,Gender,YearPhDcompleted,YearsSincePhd,H2019,salary,female_c,udept_female_c,years_c,udept_avg_years_c,h_c,udept_avg_h_c,University,unique_college,unique_dept
d67f96934d16b6c7,1,NSM,Computer Science,Male,1993,26,34,100967.577,-0.13636363636363635,-0.09311213020411835,7.818181818181817,-1.461404123276754,2.3636363636363633,4.845372903518243,University14,University14: Engineering and Computer Science,University14: Computer Science
d6a24d3d83c85299,1,NSM,Computer Science,Male,2014,5,22,102099.96,0,-0.2294757665677547,-17.8,3.156777694905063,-4.300000000000001,-0.4909907328453933,University9,University9: Natural Sciences and Mathematics,University9: Computer Science
d6be97dbc6ca738b,1,Engineering,Mechanical Engineering,Male,2005,14,20,119071,-0.07692307692307693,-0.15255268964467777,-3.8461538461538467,-1.7970684589410908,-4.692307692307693,-2.0986830405377006,University15,University15: Engineering,University15: Mechanical Engineering
d700e89c087d6354,1,NSM,Earth & Atmospheric Sciences,Female,2010,9,17,95712,0.6428571428571428,0.12766709057510245,-8.571428571428573,-2.0717937336663645,-9.428571428571427,-0.36241930427396696,University2,University2: Arts and Sciences,University2: Earth Sciences
d70895d925daed71,1,Engineering,Biomedical Engineering,Female,2008,11,13,94000,0.7272727272727273,0.043251506159518005,-3.8181818181818183,-4.825040486913119,-6.90909090909091,-6.881899823754484,University3,University3: Engineering,University3: Biomedical Engineering
d719b3d71f480797,1,NSM,Earth & Atmospheric Sciences,Male,1996,23,38,110986.11,-0.21428571428571427,-0.015190052282040428,-2.8928571428571423,6.249634837762205,8.892857142857142,2.3161521242974636,University9,University9: Natural Sciences and Mathematics,University9: Earth & Atmospheric Sciences
d71a39d0f4938e25,1,Engineering,Petroleum Engineering,Male,2006,13,13,126450,-0.25,0.020524233432245298,-12.5625,5.9192776949050625,-13.9375,0.146509267154606,University6,University6: Engineering,University6: Petroleum
d72b70be4ba340ff,1,Engineering,Civil & Environmental Engineering,Male,2002,17,33,123272.82,-0.22580645161290322,-0.0036693149548514825,-4.838709677419356,2.1954873723244184,9.29032258064516,-3.081313313490554,University6,University6: Engineering,University6: Civil Engineering
d72d6316d2c79dde,1,NSM,Computer Science,Male,1987,32,25,135947,-0.06666666666666667,-0.16280909990108805,16.6,-4.243222305094937,3.1999999999999993,-4.990990732845393,University15,University15: Arts and Sciences,University15: Computer Science
d730cd45d73914bb,0,CLASS,Political Science,Male,1983,36,26,155520,-0.19047619047619047,-0.038999576091564236,15.476190476190474,0.880587218714588,11.523809523809524,-12.314800256654918,University6,University6: Liberal Arts,University6: Political Science
d7368325c09ac42f,1,NSM,Physics,Male,2002,17,27,120000,-0.05555555555555555,-0.17392021101219915,-8.055555555555557,5.41233325046062,-18.444444444444443,18.65345371159905,University2,University2: Arts and Sciences,University2: Physics
d74679a01cdce6da,0,CLASS,Economics,Male,2014,5,4,115044,0,-0.2294757665677547,-10.166666666666666,-4.476555638428271,-4.666666666666666,-18.12432406617873,University15,University15: Social Sciences and Public Policy,University15: Economics
d756fc17afc14749,1,NSM,Chemistry & Biochemistry,Male,2005,14,30,139349.97,-0.125,-0.1044757665677547,-8.75,3.1067776949050625,-4.625,7.834009267154606,University9,University9: Natural Sciences and Mathematics,University9: Chemistry
d768ff41da16fb11,0,CLASS,Psychology,Male,1980,39,42,145698,-0.5,0.2705242334322453,18.285714285714285,1.0710634091907778,20.857142857142858,-5.648133589988252,University5,University5: Humanities and Social Sciences,University5: Psychology
d76b48b092bb822f,1,Engineering,Electrical & Computer Engineering,Male,2014,5,15,84176.52,-0.17391304347826086,-0.05556272308949384,-9.91304347826087,-4.730178826834068,-17.695652173913047,5.904661441067653,University2,University2: Engineering,University2: Computer Science and Engineering
d7a0f0696fd9820a,1,NSM,Physics,Male,1985,34,35,107540,-0.2222222222222222,-0.007253544345532492,14,0.3567776949050625,8.555555555555557,-0.34654628840095114,University1,University1: Sciences,University1: Physics
d7d1be6d45de14cf,1,Engineering,Civil & Environmental Engineering,Female,2012,7,8,97708,0.6363636363636364,0.13416059706860894,-8.181818181818182,-4.461404123276756,-16.454545454545453,-2.3364452782999408,University4,University4: Engineering and Applied Science,University4: Civil and Enviornmental Engineering
d7f4e6c40fb66587,0,CLASS,Psychology,Male,1986,33,49,157000,-0.3125,0.0830242334322453,12.8125,0.5442776949050625,10,12.209009267154606,University7,University7: Behavioral and Social Sciences,University7: Psychology
d7f6c0652361dcba,1,NSM,Computer Science,Male,2004,15,21,122745,-0.1111111111111111,-0.1183646554566436,-6.444444444444443,1.8012221393495054,-9,3.209009267154606,University15,University15: Arts and Sciences,University15: Scientific Computing
d80c420dd1eef029,1,NSM,Computer Science,Male,1993,26,54,222000,-0.10714285714285714,-0.12233290942489757,2.678571428571427,3.6782062663336355,7.428571428571431,19.780437838583175,University7,University7: Computer Mathematical & Natural Sciences,University7: Computer Science
d82cff20374ed9af,1,NSM,Physics,Male,1975,44,73,241000,-0.13043478260869565,-0.09904098395905905,19.08695652173913,5.2698211731659335,22.391304347826086,23.81770491932852,University7,University7: Computer Mathematical & Natural Sciences,University7: Physics
d87da5657214f18a,1,NSM,Mathematics,Female,2003,16,16,106765,0.631578947368421,0.13894528606382422,-1.94736842105263,-1.6958538840423074,-8.368421052631579,-2.4225696802138152,University5,University5: Sciences,University5: Statistics
d88f39d073c68405,1,NSM,Computer Science,Male,2011,8,18,112500,-0.1794871794871795,-0.049988587080575214,-9.948717948717949,-1.6945043563769886,-13.23076923076923,4.439778497923836,University3,University3: Engineering,University3: Computer Science
d8a45d471777bcf8,1,Engineering,Electrical & Computer Engineering,Male,2006,13,44,136500,-0.14634146341463414,-0.08313430315312056,-5.609756097560975,-1.0334662075339622,13.024390243902438,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
d8a4bc8fe04d2075,1,NSM,Physics,Male,1980,39,60,116156.7,0,-0.2294757665677547,9.166666666666668,10.190111028238395,14.833333333333336,18.37567593382127,University6,University6: Science,University6: Physics & Astronomy
d8aaa1ad1a304dcc,1,Engineering,Electrical & Computer Engineering,Male,1986,33,15,152249.952,0,-0.2294757665677547,6.888888888888889,6.467888806016173,-13.333333333333332,1.5423426004879381,University14,University14: Engineering and Computer Science,University14: Computer Engineering
d8b05281d87dfe02,1,Engineering,Mechanical Engineering,Male,1996,23,55,214000,0,-0.2294757665677547,-8.666666666666668,12.02344436157173,4.333333333333336,23.87567593382127,University7,University7: Engineering,University7: Materials Science and Engineering
d8c7be5d4472e04d,0,CLASS,Political Science,Male,1988,31,27,252192,-0.23076923076923078,0.00129346420147608,12.615384615384617,-1.2586069204795542,6.846153846153847,-6.637144578999241,University4,University4: Social Sciences,University4: Political Science
d8cb62af4fd1ff1a,1,Engineering,Chemical & Biomolecular Engineering,Female,2005,14,19,118885.68,0.875,-0.1044757665677547,-5.0625,-0.5807223050949375,-9.0625,1.271509267154606,University6,University6: Engineering,University6: Chemical Engineering
d8d099acc15ea5ff,1,Engineering,Mechanical Engineering,Male,1993,26,41,130424,-0.2777777777777778,0.04830201121002309,6.666666666666668,-0.30988897176160535,8.222222222222221,5.986787044932385,University5,University5: Engineering,University5: Materials Science and Engineering
d923fcd7bd4bb389,1,NSM,Computer Science,Male,2006,13,31,142709.04,0,-0.2294757665677547,-9.8,3.156777694905063,4.699999999999999,-0.4909907328453933,University9,University9: Natural Sciences and Mathematics,University9: Computer Science
d931ccb333856c69,1,NSM,Physics,Male,2001,18,33,124168.86,0,-0.2294757665677547,-11.833333333333332,10.190111028238395,-12.166666666666664,18.37567593382127,University6,University6: Science,University6: Physics & Astronomy
d948f90c0d8a5833,0,CLASS,Sociology,Male,2010,9,12,114142,-0.3333333333333333,0.10385756676557861,-11.944444444444443,1.3012221393495054,-15.055555555555557,0.26456482271016313,University4,University4: Social Sciences,University4: Sociology
d96e26ff842558a5,0,CLASS,Psychology,Female,2004,15,39,131505.07,0.5238095238095238,0.24671470962272146,-1.1904761904761898,-3.4527461146187477,11.38095238095238,0.8280568862022264,University12,University12: College of Arts & Sciences,University12: Psychology
d98739f735a1c501,1,NSM,Physics,Male,2002,17,24,100782.04,0,-0.2294757665677547,-0.5555555555555571,-2.0876667495393804,-10.777777777777779,7.986787044932385,University14,University14: Natural Sciences and Mathematics,University14: Physics
d994cc5bf32b2868,1,NSM,Computer Science,Male,1995,24,24,131453.16,0,-0.2294757665677547,1.1999999999999993,3.156777694905063,-2.3000000000000007,-0.4909907328453933,University9,University9: Natural Sciences and Mathematics,University9: Computer Science
d996f1d4034249ac,0,CLASS,Political Science,Female,2012,7,4,61871,0.5,0.2705242334322453,-2.333333333333334,-10.309888971761604,-2.5,-20.290990732845394,University17,University17: Liberal and Fine Arts,University17: Political Science and Geography
d998bf47c0544cd9,1,NSM,Computer Science,Female,2012,7,18,110687,0.8181818181818181,-0.04765758474957288,-13.045454545454547,0.40223224035960925,-11.681818181818183,2.8908274489727894,University1,University1: Engineering & Computer Science,University1: Computer Science
d99d5b296b110077,1,NSM,Computer Science,Male,1992,27,72,231029,-0.16,-0.0694757665677547,5.079999999999998,2.276777694905064,18.36,26.849009267154607,University4,University4: Engineering and Applied Sciences,University4: Computer Science
d9a2e11d50fa0526,0,CLASS,Political Science,Male,2013,6,9,88831,-0.08333333333333333,-0.1461424332344214,-12.166666666666668,-1.4765556384282696,-2.666666666666666,-15.124324066178728,University1,University1: Sciences,University1: Political Sciences
d9ac1f1db8a1237c,1,NSM,Earth & Atmospheric Sciences,Male,2004,15,25,106542,0,-0.2294757665677547,-5.875,1.2317776949050625,-15.5,13.709009267154606,University4,University4: College of Physical Sciences,University4: Atmospheric and Oceanic Sciences
d9f4a03bdd8ccb51,1,NSM,Chemistry & Biochemistry,Male,2002,17,26,102583,-0.08333333333333333,-0.1461424332344214,-0.9166666666666679,-1.7265556384282696,-6.583333333333336,5.792342600487942,University15,University15: Arts and Sciences,University15: Chemistry and Biochemistry
d9f56379dd45588b,1,Engineering,Electrical & Computer Engineering,Male,1998,21,40,168750,-0.06818181818181818,-0.16129394838593653,-1.4772727272727266,2.834050422177789,10.25,2.959009267154606,University6,University6: Engineering,University6: Electrical Engineering
da2286cb5395f596,0,CLASS,Political Science,Male,2009,10,10,154000,-0.35294117647058826,0.12346540990283356,-6.9411764705882355,-2.702045834506702,-6.470588235294116,-10.320402497551278,University7,University7: Behavioral and Social Sciences,University7: Government and Politics
da33ca4e6f8bb721,1,Engineering,Electrical & Computer Engineering,Male,2011,8,16,117984.24,-0.17391304347826086,-0.05556272308949384,-6.913043478260869,-4.730178826834068,-16.695652173913047,5.904661441067653,University2,University2: Engineering,University2: Computer Science and Engineering
da410fad6bf5370e,1,NSM,Earth & Atmospheric Sciences,Male,1982,37,52,205524,-0.35714285714285715,0.12766709057510245,19.428571428571427,-2.0717937336663645,25.571428571428573,-0.36241930427396696,University2,University2: Arts and Sciences,University2: Earth Sciences
da5be47c05823749,1,Engineering,Electrical & Computer Engineering,Male,1988,31,33,112395,-0.2,-0.02947576656775469,14.022222222222222,-2.6654445273171596,4.022222222222222,2.186787044932384,University3,University3: Engineering,University3: Electrical Engineering
da6385a2ee2b6b4f,1,Engineering,Chemical & Biomolecular Engineering,Female,2007,12,29,133389,0.875,-0.1044757665677547,-7.0625,-0.5807223050949375,0.9375,1.271509267154606,University6,University6: Engineering,University6: Chemical Engineering
da66d443e4c2c6b0,1,Engineering,Electrical & Computer Engineering,Male,1990,29,53,237003,-0.07692307692307693,-0.15255268964467777,15.076923076923077,-5.720145382018014,30.692307692307693,-4.483298425153087,University1,University1: Engineering & Computer Science,University1: Electrical and Computer Engineering
da701aca19e35615,0,CLASS,Health & Human Performance,Male,2012,7,8,76266.72,-0.5714285714285714,0.3419528048608167,-8.428571428571429,-4.214650876523509,-6,-12.790990732845394,University9,University9: Liberal Arts and Social Sciences,University9: Health and Human Performance
da8c7d2dd5a9b099,0,CLASS,Psychology,Male,2008,11,35,138000,-0.3125,0.0830242334322453,-9.1875,0.5442776949050625,-4,12.209009267154606,University7,University7: Behavioral and Social Sciences,University7: Psychology
dad4bfa79df56ac5,1,NSM,Physics,Male,1996,23,41,124842.9,-0.16129032258064516,-0.06818544398710955,-3.580645161290324,6.937422856195386,2.6129032258064484,11.596106041348158,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Physics
daead4064ec13af3,1,Engineering,Mechanical Engineering,Male,2012,7,19,97728,-0.043478260869565216,-0.18599750569818949,-10,-2.6432223050949375,-6.782608695652176,-1.0083820371932184,University2,University2: Engineering,University2: Mechanical and Aerospace Engineering
daf718fb5902cfcc,1,Engineering,Mechanical Engineering,Female,2001,18,10,89380,0.8,-0.02947576656775469,-1,-0.6432223050949375,-12.399999999999999,-4.390990732845395,University17,University17: Engineering,University17: Mechanical Engineering
db0d1ff9869399bc,0,CLASS,Political Science,Male,2003,16,8,119333.28,-0.23529411764705882,0.005818351079304118,3.7058823529411757,-7.349104658036113,-4.8235294117647065,-13.967461321080687,University9,University9: Liberal Arts and Social Sciences,University9: Political Science
db134f42b86d54c0,1,Engineering,Industrial Engineering,Female,2005,14,23,108409.32,0.33333333333333337,0.4371909000989119,2.666666666666666,-8.309888971761604,5,-8.790990732845394,University9,University9: Engineering,University9: Industrial Engineering
db1d7575947b8522,1,Engineering,Electrical & Computer Engineering,Female,1996,23,21,116771.22,0.9318181818181819,-0.16129394838593653,0.5227272727272734,2.834050422177789,-8.75,2.959009267154606,University6,University6: Engineering,University6: Electrical Engineering
db443f6b4785703e,0,CLASS,Psychology,Female,2003,16,23,102589,0.5,0.2705242334322453,-4.714285714285715,1.0710634091907778,1.8571428571428577,-5.648133589988252,University5,University5: Humanities and Social Sciences,University5: Psychology
db457b2d2be19e82,1,NSM,Computer Science,Male,2000,19,46,144016.926,-0.13636363636363635,-0.09311213020411835,0.8181818181818166,-1.461404123276754,14.363636363636363,4.845372903518243,University14,University14: Engineering and Computer Science,University14: Computer Science
db5569687630bafa,0,CLASS,Psychology,Female,2011,8,14,89391,0.55,0.2205242334322453,-5,-6.6432223050949375,-18.450000000000003,5.659009267154609,University15,University15: Arts and Sciences,University15: Psychology
db5b367b150c976d,1,Engineering,Industrial Engineering,Male,1992,27,12,98625,-0.25,0.020524233432245298,6.166666666666668,1.1901110282383947,-5.333333333333332,-9.457657399512062,University1,University1: Engineering & Computer Science,University1: Industrial Engineering and Management Systems
db5c9c7589a5092d,1,NSM,Mathematics,Male,2003,16,30,100730,-0.3684210526315789,0.13894528606382422,-1.94736842105263,-1.6958538840423074,5.631578947368421,-2.4225696802138152,University5,University5: Sciences,University5: Statistics
dba796ccad44fdac,1,NSM,Computer Science,Female,2013,6,14,115045,0.7142857142857143,0.056238519146530996,-8.785714285714286,-4.857508019380651,-11,-1.790990732845394,University5,University5: Engineering,University5: Computer Science
dbcbc0822b449555,0,CLASS,Psychology,Male,2003,16,31,96924,-0.37037037037037035,0.14089460380261565,-3.7407407407407405,0.09751843564580298,-5.592592592592595,9.801601859747201,University2,University2: Arts and Sciences,University2: Psychology
dbcd10b721e11b77,1,Engineering,Mechanical Engineering,Male,2001,18,20,105547,-0.18181818181818182,-0.04765758474957288,-6.545454545454547,4.902232240359609,0.3636363636363633,-7.154627096481757,University13,University13: College of Engineering,University13: Mechanical and Aerospace Engineering
dbe611689df907d7,1,NSM,Biology & Biochemistry,Male,2004,15,15,75000,-0.1875,-0.0419757665677547,-4.25,-0.3932223050949375,-12.625,0.834009267154606,University8,University8: Science,University8: Biological Sciences
dbeaf2807e57d8ae,1,NSM,Mathematics,Male,1990,29,28,108695.04,-0.36363636363636365,0.13416059706860894,0.2727272727272734,9.08405042217779,6.727272727272727,-5.518263460118121,University10,University10: College of Arts and Sciences,University10: Mathematical Sciences
dbfad493b44b1609,1,NSM,Chemistry & Biochemistry,Male,2000,19,29,86041.46,-0.125,-0.1044757665677547,3.875,-4.5182223050949375,7,-4.790990732845394,University12,University12: College of Arts & Sciences,University12: Chemistry
dc341330396c2924,1,Engineering,Biomedical Engineering,Male,2006,13,12,102161.4,-0.25,0.020524233432245298,-6.75,0.1067776949050625,-15.75,0.959009267154606,University10,University10: Engineering & Applied Science,University10: Biomedical Engineering
dc44fe4f5162ccf8,1,NSM,Chemistry & Biochemistry,Male,1998,21,35,91429,0,-0.2294757665677547,-1.3000000000000007,2.656777694905063,-3.700000000000003,11.909009267154609,University13,University13: College of Science,University13: Chemistry & Biochemistry
dc501274c0379952,0,CLASS,Sociology,Female,2006,13,7,73800,0.33333333333333337,0.4371909000989119,5,-11.643222305094937,0.33333333333333304,-20.124324066178726,University13,University13: College of Liberal Arts,University13: Sociology and Anthropology
dc566f0c608f733a,0,CLASS,Political Science,Male,2009,10,11,118251,0,-0.2294757665677547,-2.7777777777777786,-6.865444527317159,-0.3333333333333339,-15.45765739951206,University15,University15: Social Sciences and Public Policy,University15: Political Science
dc6fde2eca8e5370,1,Engineering,Civil & Environmental Engineering,Male,1978,41,32,137000,-0.15384615384615385,-0.07562961272160085,15.23076923076923,6.1260084641358326,4.384615384615383,0.8243938825392227,University7,University7: Engineering,University7: Civil & Environmental Engineering
dc73e0725e6de37e,1,Engineering,Chemical & Biomolecular Engineering,Male,2007,12,27,116237,-0.2,-0.02947576656775469,-11,3.3567776949050625,2.8999999999999986,-2.6909907328453926,University11,University11: Engineering,University11: Chemical & Biomedical Engineering
dc8a39bc6153a079,0,CLASS,Political Science,Male,1996,23,22,180684,-0.25,0.020524233432245298,5.5,-2.1432223050949375,3.75,-8.540990732845394,University2,University2: Arts and Sciences,University2: Political Science
dcb7a6acd7cc39ff,1,NSM,Mathematics,Male,1969,50,13,106579,-0.18181818181818182,-0.04765758474957288,26.272727272727273,4.084050422177789,-1,-12.790990732845394,University8,University8: Science,University8: Mathematical Sciences
dceb6a93b4ee231d,1,Engineering,Civil & Environmental Engineering,Female,2002,17,21,130533,0.6363636363636364,0.13416059706860894,1.8181818181818183,-4.461404123276756,-3.4545454545454533,-2.3364452782999408,University4,University4: Engineering and Applied Science,University4: Civil and Enviornmental Engineering
dd0b5287a1012c77,1,Engineering,Electrical & Computer Engineering,Male,1992,27,77,233008,-0.2,-0.02947576656775469,4.199999999999999,3.156777694905063,28.479999999999997,21.72900926715461,University4,University4: Engineering and Applied Science,University4: Electrical and Computer Engineering
dd38fc011464a3ac,1,NSM,Mathematics,Male,2011,8,20,154406,-0.3684210526315789,0.13894528606382422,-9.94736842105263,-1.6958538840423074,-4.368421052631579,-2.4225696802138152,University5,University5: Sciences,University5: Statistics
dd62ae878caf0f6a,1,Engineering,Civil & Environmental Engineering,Female,2011,8,5,61251,0.6923076923076923,0.07821654112455301,-9.384615384615383,-2.2586069204795542,-14.153846153846153,-7.637144578999241,University1,University1: Engineering & Computer Science,University1: Civil Environmental and Construction Engineering
dd9ad7e67028df7c,1,NSM,Mathematics,Male,1997,22,29,92727.56,-0.09523809523809523,-0.13423767132965947,-2.7142857142857153,5.071063409190778,3,-0.790990732845394,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Applied Mathematics
ddff57c8316b8355,1,NSM,Computer Science,Male,2010,9,24,118428,-0.18181818181818182,-0.04765758474957288,-11.045454545454547,0.40223224035960925,-5.681818181818183,2.8908274489727894,University1,University1: Engineering & Computer Science,University1: Computer Science
de39caaa2b416a5f,0,CLASS,Sociology,Female,1999,20,23,121146,0.3076923076923077,0.4628319257399376,4.23076923076923,-3.8739915358641674,6.384615384615383,-10.175606117460777,University15,University15: Social Sciences and Public Policy,University15: Sociology
de3fb47d5aec749c,0,CLASS,Psychology,Female,2003,16,16,94093.11,0.4814814814814815,0.2890427519507638,-3.333333333333332,-0.30988897176160535,-21.444444444444443,10.653453711599049,University9,University9: Liberal Arts and Social Sciences,University9: Psychology
de493f364c7b5aac,1,NSM,Chemistry & Biochemistry,Male,2001,18,28,103536,-0.2631578947368421,0.03368212816908739,1.2105263157894726,-2.85374862088441,-2.3684210526315788,3.5774303197861848,University2,University2: Arts and Sciences,University2: Chemistry and Biochemistry
de65d9e9aa1a77be,1,NSM,Mathematics,Male,1988,31,14,112259.97,-0.16666666666666666,-0.06280909990108804,8.166666666666668,3.1901110282383947,-8.777777777777779,-4.013212955067615,University9,University9: Natural Sciences and Mathematics,University9: Mathematics
de8b73210dc2cbea,1,NSM,Computer Science,Male,2006,13,27,114364,-0.1794871794871795,-0.049988587080575214,-4.948717948717949,-1.6945043563769886,-4.23076923076923,4.439778497923836,University3,University3: Engineering,University3: Computer Science
de8e6a3f051e1cc2,1,NSM,Computer Science,Male,1989,30,52,204719,-0.1794871794871795,-0.049988587080575214,12.051282051282051,-1.6945043563769886,20.76923076923077,4.439778497923836,University3,University3: Engineering,University3: Computer Science
de932f2adc184545,1,NSM,Biology & Biochemistry,Male,2008,11,18,100922,-0.3076923076923077,0.07821654112455301,-5.076923076923077,-3.566299228171861,-3.76923076923077,-5.021759963614624,University5,University5: Sciences,University5: Biological Sciences
deb077f1e8275d9b,0,CLASS,Psychology,Female,2007,12,22,107808,0.5111111111111111,0.25941312232113417,-9.777777777777779,2.134555472682841,-25.755555555555553,20.96456482271016,University4,University4: Life Sciences,University4: Psychology
dec8b439d7be4380,1,Engineering,Industrial Engineering,Female,2009,10,11,108000,0.9230769230769231,-0.15255268964467777,-4.846153846153847,-4.797068458941091,-7.53846153846154,-8.252529194383854,University6,University6: Engineering,University6: Industrial & Systems
deddd7745522f176,1,NSM,Biology & Biochemistry,Male,1997,22,17,82425.3,-0.8333333333333334,0.6038575667655787,-5.5,7.8567776949050625,-12.166666666666668,2.375675933821274,University12,University12: College of Arts & Sciences,University12: Biology
def0e93ed102a1e7,1,Engineering,Electrical & Computer Engineering,Male,2015,4,13,100000.08,-0.125,-0.1044757665677547,-10.25,-5.3932223050949375,-15.8125,2.021509267154606,University9,University9: Engineering,University9: Electrical and Computer Engineering
defa04ab13f2f619,1,NSM,Biology & Biochemistry,Male,2007,12,36,82800,-0.3,0.07052423343224529,-5.899999999999999,-1.743222305094939,11.899999999999999,-2.6909907328453926,University13,University13: College of Science,University13: Biology
df064889ca3e2e45,1,NSM,Biology & Biochemistry,Male,1998,21,38,112654,-0.36585365853658536,0.13637789196883066,-1.073170731707318,2.4299484266123805,1.414634146341463,9.794375120813143,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Biology
df1c339f1b967848,0,CLASS,Political Science,Male,2013,6,7,80583.24,-0.23529411764705882,0.005818351079304118,-6.294117647058824,-7.349104658036113,-5.8235294117647065,-13.967461321080687,University9,University9: Liberal Arts and Social Sciences,University9: Political Science
df6ec32e26df99e4,1,NSM,Mathematics,Male,1994,25,34,158500,-0.09523809523809523,-0.13423767132965947,0.2857142857142847,5.071063409190778,8,-0.790990732845394,University3,University3: Mathematics,University3: Applied Mathematics
df9d793ecc90005c,1,NSM,Physics,Male,1990,29,110,267689.97,-0.17391304347826086,-0.05556272308949384,-0.2173913043478244,9.574168999252887,63.608695652173914,19.600313614980692,University9,University9: Natural Sciences and Mathematics,University9: Physics
df9fe23b62ec4581,0,CLASS,Sociology,Male,2004,15,18,132501,-0.5454545454545454,0.3159787788867907,-2.6363636363636367,-2.006858668731301,3.0909090909090917,-11.881899823754486,University5,University5: Humanities and Social Sciences,University5: Sociology and Anthropology
dfafe029650682ba,1,Engineering,Chemical & Biomolecular Engineering,Male,1985,34,64,183274,-0.1111111111111111,-0.1183646554566436,12.944444444444443,1.4123332504606196,25.77777777777778,11.431231489376827,University5,University5: Engineering,University5: Chemical and Biomolecular Engineering
e013fb19466513cd,1,Engineering,Industrial Engineering,Male,2015,4,10,108000,-0.07692307692307693,-0.15255268964467777,-10.846153846153847,-4.797068458941091,-8.53846153846154,-8.252529194383854,University6,University6: Engineering,University6: Industrial & Systems
e01628aab57c2876,1,Engineering,Mechanical Engineering,Male,2005,14,24,119809.44,-0.043478260869565216,-0.18599750569818949,-3,-2.6432223050949375,-1.7826086956521756,-1.0083820371932184,University2,University2: Engineering,University2: Mechanical and Aerospace Engineering
e020784840e90d64,0,CLASS,Psychology,Female,1990,29,57,206215,0.5333333333333333,0.23719090009891197,4.600000000000001,4.756777694905061,14.799999999999997,15.409009267154609,University3,University3: School of Social and Behavioral Sciences,University3: Psychology
e04846b76849795d,1,NSM,Biology & Biochemistry,Male,2000,19,37,53599.5,-0.3,0.07052423343224529,-0.8000000000000007,0.15677769490506321,9.899999999999999,0.3090092671546074,University6,University6: Science,University6: Biology
e04fd242b1f615a0,1,Engineering,Mechanical Engineering,Male,2004,15,14,99010,-0.2777777777777778,0.04830201121002309,-4.333333333333332,-0.30988897176160535,-18.77777777777778,5.986787044932385,University5,University5: Engineering,University5: Materials Science and Engineering
e05b006f414a64e2,1,NSM,Biology & Biochemistry,Female,1993,26,39,126379,0.736842105263158,0.03368212816908739,7.94736842105263,-1.5905907261475676,13.368421052631579,-1.1594117854769728,University15,University15: Arts and Sciences,University15: Biological Science
e081fb4fa985dfde,1,Engineering,Mechanical Engineering,Male,1999,20,24,127820.97,-0.11538461538461539,-0.11409115118313931,2.6923076923076934,-2.335529997402631,1.23076923076923,-4.021759963614624,University6,University6: Engineering,University6: Mechanical
e092c33daa16853e,1,NSM,Mathematics,Male,1989,30,36,135480,-0.16666666666666666,-0.06280909990108804,4.833333333333332,5.52344436157173,13.5,-4.290990732845394,University13,University13: College of Science,University13: Mathematics
e0946d734344a02f,1,NSM,Biology & Biochemistry,Male,2015,4,9,76500,-0.3,0.07052423343224529,-15.8,0.15677769490506321,-18.1,0.3090092671546074,University6,University6: Science,University6: Biology
e0d312148296addb,1,NSM,Chemistry & Biochemistry,Male,1989,30,30,125512.08,-0.125,-0.1044757665677547,14.875,-4.5182223050949375,8,-4.790990732845394,University12,University12: College of Arts & Sciences,University12: Chemistry
e0f9dfdacdb6cdbd,1,NSM,Biology & Biochemistry,Female,2010,9,13,71042,0.8125,-0.0419757665677547,-10.25,-0.3932223050949375,-14.625,0.834009267154606,University8,University8: Science,University8: Biological Sciences
e105651a98faf1de,1,Engineering,Electrical & Computer Engineering,Male,2007,12,11,95676,-0.14634146341463414,-0.08313430315312056,-6.609756097560975,-1.0334662075339622,-19.975609756097562,4.184619023252168,University2,University2: Engineering,University2: Electrical and Computer Engineering
e107aeb75ccf7f49,1,Engineering,Mechanical Engineering,Male,1997,22,24,123340.56,-0.043478260869565216,-0.18599750569818949,5,-2.6432223050949375,-1.7826086956521756,-1.0083820371932184,University2,University2: Engineering,University2: Mechanical and Aerospace Engineering
e13e49d46cc62783,1,NSM,Earth & Atmospheric Sciences,Male,2001,18,19,119660.16,-0.21428571428571427,-0.015190052282040428,-7.892857142857142,6.249634837762205,-10.107142857142858,2.3161521242974636,University9,University9: Natural Sciences and Mathematics,University9: Earth & Atmospheric Sciences
e15a68eec4828491,1,NSM,Computer Science,Male,1969,50,81,179919,-0.1794871794871795,-0.049988587080575214,32.05128205128205,-1.6945043563769886,49.769230769230774,4.439778497923836,University3,University3: Engineering,University3: Computer Science
e162c949e549ba2b,1,Engineering,Industrial Engineering,Male,2013,6,7,108000,-0.07692307692307693,-0.15255268964467777,-8.846153846153847,-4.797068458941091,-11.53846153846154,-8.252529194383854,University6,University6: Engineering,University6: Industrial & Systems
e18d2a0acd007952,1,Engineering,Mechanical Engineering,Male,2009,10,19,111276,-0.043478260869565216,-0.18599750569818949,-7,-2.6432223050949375,-6.782608695652176,-1.0083820371932184,University2,University2: Engineering,University2: Mechanical and Aerospace Engineering
e19cbbe751ef1bf8,1,NSM,Biology & Biochemistry,Male,2006,13,12,103570,-0.36585365853658536,0.13637789196883066,-9.073170731707318,2.4299484266123805,-24.585365853658537,9.794375120813143,University3,University3: New College of Interdisciplinary Arts and Sciences,University3: Biology
